date,chain,tvl
2022-12-27,polygon,927377908
2022-12-28,polygon,936368541
2022-12-29,polygon,924700976
2022-12-30,polygon,927857568
2022-12-31,polygon,919886147
2023-01-01,polygon,917025792
2023-01-02,polygon,917371583
2023-01-03,polygon,925310740
2023-01-04,polygon,923402655
2023-01-05,polygon,939302515
2023-01-06,polygon,945403039
2023-01-07,polygon,950280441
2023-01-08,polygon,946613058
2023-01-09,polygon,962477193
2023-01-10,polygon,978872574
2023-01-11,polygon,983576100
2023-01-12,polygon,1016800183
2023-01-13,polygon,1025632856
2023-01-14,polygon,1071398765
2023-01-15,polygon,1075652701
2023-01-16,polygon,1081665798
2023-01-17,polygon,1085326682
2023-01-18,polygon,1084508962
2023-01-19,polygon,1067865838
2023-01-20,polygon,1078200211
2023-01-21,polygon,1110540629
2023-01-22,polygon,1097293448
2023-01-23,polygon,1105356056
2023-01-24,polygon,1107047500
2023-01-25,polygon,1081427156
2023-01-26,polygon,1105875932
2023-01-27,polygon,1127288108
2023-01-28,polygon,1145830671
2023-01-29,polygon,1140644999
2023-01-30,polygon,1159360073
2023-01-31,polygon,1126161629
2023-02-01,polygon,1128758384
2023-02-02,polygon,1149466616
2023-02-03,polygon,1126375083
2023-02-04,polygon,1144986092
2023-02-05,polygon,1145617348
2023-02-06,polygon,1133150891
2023-02-07,polygon,1127973834
2023-02-08,polygon,1160475765
2023-02-09,polygon,1156174046
2023-02-10,polygon,1097637182
2023-02-11,polygon,1090717235
2023-02-12,polygon,1102239783
2023-02-13,polygon,1092442538
2023-02-14,polygon,1074396213
2023-02-15,polygon,1078585267
2023-02-16,polygon,1129205249
2023-02-17,polygon,1126793370
2023-02-18,polygon,1178997639
2023-02-19,polygon,1177257587
2023-02-20,polygon,1167624639
2023-02-21,polygon,1177252350
2023-02-22,polygon,1149455545
2023-02-23,polygon,1141150730
2023-02-24,polygon,1134374366
2023-02-25,polygon,1107165803
2023-02-26,polygon,1096720766
2023-02-27,polygon,1114570338
2023-02-28,polygon,1104462722
2023-03-01,polygon,1091033823
2023-03-02,polygon,1113181601
2023-03-03,polygon,1103776378
2023-03-04,polygon,1072114945
2023-03-05,polygon,1059023327
2023-03-06,polygon,1064433956
2023-03-07,polygon,1062068565
2023-03-08,polygon,1072004623
2023-03-09,polygon,1042042061
2023-03-10,polygon,991769717
2023-03-11,polygon,983836637
2023-03-12,polygon,901144908
2023-03-13,polygon,965277389
2023-03-14,polygon,992779621
2023-03-15,polygon,1005382085
2023-03-16,polygon,975227420
2023-03-17,polygon,990496277
2023-03-18,polygon,1039384697
2023-03-19,polygon,1033692642
2023-03-20,polygon,1030722194
2023-03-21,polygon,1016452092
2023-03-22,polygon,1031404106
2023-03-23,polygon,1013479576
2023-03-24,polygon,1024208178
2023-03-25,polygon,1012349939
2023-03-26,polygon,1007964893
2023-03-27,polygon,1018618224
2023-03-28,polygon,996705721
2023-03-29,polygon,1011595170
2023-03-30,polygon,1030938518
2023-03-31,polygon,1035789089
2023-04-01,polygon,1045486015
2023-04-02,polygon,1047229918
2023-04-03,polygon,1039379484
2023-04-04,polygon,1035873180
2023-04-05,polygon,1071580931
2023-04-06,polygon,1064149300
2023-04-07,polygon,1058038429
2023-04-08,polygon,1048184777
2023-04-09,polygon,1061143137
2023-04-10,polygon,1050918587
2023-04-11,polygon,1065173167
2023-04-12,polygon,1057371883
2023-04-13,polygon,1064346276
2023-04-14,polygon,1112735328
2023-04-15,polygon,1097264343
2023-04-16,polygon,1110660074
2023-04-17,polygon,1099507713
2023-04-18,polygon,1100158901
2023-04-19,polygon,1106577735
2023-04-20,polygon,1056520008
2023-04-21,polygon,1046486950
2023-04-22,polygon,1011435225
2023-04-23,polygon,1022314791
2023-04-24,polygon,1017016951
2023-04-25,polygon,1010128762
2023-04-26,polygon,1030206339
2023-04-27,polygon,1037544122
2023-04-28,polygon,1037722565
2023-04-29,polygon,1034918343
2023-04-30,polygon,1044253575
2023-05-01,polygon,1035243796
2023-05-02,polygon,1009567473
2023-05-03,polygon,1014889087
2023-05-04,polygon,1033936449
2023-05-05,polygon,1025202922
2023-05-06,polygon,1041810656
2023-05-07,polygon,1009455715
2023-05-08,polygon,997299000
2023-05-09,polygon,974034556
2023-05-10,polygon,979224663
2023-05-11,polygon,969651573
2023-05-12,polygon,949185701
2023-05-13,polygon,967026687
2023-05-14,polygon,963310182
2023-05-15,polygon,968485334
2023-05-16,polygon,987885096
2023-05-17,polygon,983839266
2023-05-18,polygon,989588951
2023-05-19,polygon,989475069
2023-05-20,polygon,980408124
2023-05-21,polygon,992110822
2023-05-22,polygon,980074191
2023-05-23,polygon,989143119
2023-05-24,polygon,1009229053
2023-05-25,polygon,990193271
2023-05-26,polygon,992762622
2023-05-27,polygon,1002412650
2023-05-28,polygon,1019382401
2023-05-29,polygon,1045930188
2023-05-30,polygon,1028729325
2023-05-31,polygon,1033946943
2023-06-01,polygon,1015089576
2023-06-02,polygon,1007127029
2023-06-03,polygon,1029225775
2023-06-04,polygon,1031734689
2023-06-05,polygon,1016621453
2023-06-06,polygon,1001924115
2023-06-07,polygon,1017809377
2023-06-08,polygon,986083255
2023-06-09,polygon,986926452
2023-06-10,polygon,946981678
2023-06-11,polygon,884789562
2023-06-12,polygon,886017543
2023-06-13,polygon,887196842
2023-06-14,polygon,887379224
2023-06-15,polygon,863590468
2023-06-16,polygon,835940496
2023-06-17,polygon,878988681
2023-06-18,polygon,889811727
2023-06-19,polygon,886856576
2023-06-20,polygon,895001542
2023-06-21,polygon,926195258
2023-06-22,polygon,964752120
2023-06-23,polygon,950966506
2023-06-24,polygon,956253607
2023-06-25,polygon,949811599
2023-06-26,polygon,961109134
2023-06-27,polygon,958120477
2023-06-28,polygon,958752533
2023-06-29,polygon,937430181
2023-06-30,polygon,945908690
2023-07-01,polygon,968206201
2023-07-02,polygon,972391047
2023-07-03,polygon,978871925
2023-07-04,polygon,992566934
2023-07-05,polygon,981714755
2023-07-06,polygon,970169445
2023-07-07,polygon,957539855
2023-07-08,polygon,966186464
2023-07-09,polygon,968515021
2023-07-10,polygon,963843606
2023-07-11,polygon,976526908
2023-07-12,polygon,981694346
2023-07-13,polygon,985131090
2023-07-14,polygon,1029501564
2023-07-15,polygon,999190441
2023-07-16,polygon,999688855
2023-07-17,polygon,990300211
2023-07-18,polygon,990874574
2023-07-19,polygon,980215771
2023-07-20,polygon,975691345
2023-07-21,polygon,982564128
2023-07-22,polygon,995356859
2023-07-23,polygon,981877536
2023-07-24,polygon,989064322
2023-07-25,polygon,968781032
2023-07-26,polygon,961153362
2023-07-27,polygon,971486965
2023-07-28,polygon,969333563
2023-07-29,polygon,967887398
2023-07-30,polygon,971126174
2023-07-31,polygon,900792790
2023-08-01,polygon,888964827
2023-08-02,polygon,877102297
2023-08-03,polygon,842889721
2023-08-04,polygon,838369273
2023-08-05,polygon,835493425
2023-08-06,polygon,844269183
2023-08-07,polygon,877054983
2023-08-08,polygon,877202441
2023-08-09,polygon,912351553
2023-08-10,polygon,906841998
2023-08-11,polygon,909629230
2023-08-12,polygon,903589378
2023-08-13,polygon,899519230
2023-08-14,polygon,894192953
2023-08-15,polygon,898580343
2023-08-16,polygon,876314703
2023-08-17,polygon,866164355
2023-08-18,polygon,824189148
2023-08-19,polygon,823871507
2023-08-20,polygon,828376563
2023-08-21,polygon,833658861
2023-08-22,polygon,819958709
2023-08-23,polygon,798499420
2023-08-24,polygon,809559654
2023-08-25,polygon,798553734
2023-08-26,polygon,784507758
2023-08-27,polygon,788294227
2023-08-28,polygon,792923099
2023-08-29,polygon,796281525
2023-08-30,polygon,819945092
2023-08-31,polygon,812091794
2023-09-01,polygon,784561651
2023-09-02,polygon,794518926
2023-09-03,polygon,797564419
2023-09-04,polygon,797315048
2023-09-05,polygon,793495042
2023-09-06,polygon,791566984
2023-09-07,polygon,793337793
2023-09-08,polygon,800572980
2023-09-09,polygon,796313527
2023-09-10,polygon,794503235
2023-09-11,polygon,786799811
2023-09-12,polygon,772701334
2023-09-13,polygon,780034037
2023-09-14,polygon,780653349
2023-09-15,polygon,786218082
2023-09-16,polygon,792119197
2023-09-17,polygon,789488473
2023-09-18,polygon,786885990
2023-09-19,polygon,788355843
2023-09-20,polygon,795030841
2023-09-21,polygon,790887937
2023-09-22,polygon,772944886
2023-09-23,polygon,776747288
2023-09-24,polygon,774678939
2023-09-25,polygon,768546940
2023-09-26,polygon,775336123
2023-09-27,polygon,771823277
2023-09-28,polygon,770276136
2023-09-29,polygon,784775799
2023-09-30,polygon,785619791
2023-10-01,polygon,788515524
2023-10-02,polygon,808622532
2023-10-03,polygon,797359668
2023-10-04,polygon,792917714
2023-10-05,polygon,790699870
2023-10-06,polygon,783738716
2023-10-07,polygon,794925723
2023-10-08,polygon,791639131
2023-10-09,polygon,787549652
2023-10-10,polygon,771489640
2023-10-11,polygon,767593342
2023-10-12,polygon,698778140
2023-10-13,polygon,693618310
2023-10-14,polygon,694595551
2023-10-15,polygon,695645965
2023-10-16,polygon,695517726
2023-10-17,polygon,712058676
2023-10-18,polygon,700559577
2023-10-19,polygon,688488581
2023-10-20,polygon,695931701
2023-10-21,polygon,704913668
2023-10-22,polygon,719944287
2023-10-23,polygon,737641000
2023-10-24,polygon,767899862
2023-10-25,polygon,762529000
2023-10-26,polygon,768236246
2023-10-27,polygon,775461852
2023-10-28,polygon,765019890
2023-10-29,polygon,768518178
2023-10-30,polygon,778418548
2023-10-31,polygon,771705188
2023-11-01,polygon,761860787
2023-11-02,polygon,776711156
2023-11-03,polygon,764964498
2023-11-04,polygon,774472586
2023-11-05,polygon,772582170
2023-11-06,polygon,775429349
2023-11-07,polygon,783704451
2023-11-08,polygon,787019077
2023-11-09,polygon,795746161
2023-11-10,polygon,832620951
2023-11-11,polygon,829605313
2023-11-12,polygon,818337193
2023-11-13,polygon,838581940
2023-11-14,polygon,817350029
2023-11-15,polygon,819290808
2023-11-16,polygon,856265264
2023-11-17,polygon,811209304
2023-11-18,polygon,812673631
2023-11-19,polygon,813503476
2023-11-20,polygon,833580685
2023-11-21,polygon,825743037
2023-11-22,polygon,787374248
2023-11-23,polygon,813074758
2023-11-24,polygon,814585644
2023-11-25,polygon,815694773
2023-11-26,polygon,821718364
2023-11-27,polygon,815705903
2023-11-28,polygon,803858560
2023-11-29,polygon,808605778
2023-11-30,polygon,808954878
2023-12-01,polygon,812241608
2023-12-02,polygon,829240690
2023-12-03,polygon,845574224
2023-12-04,polygon,848459593
2023-12-05,polygon,852105215
2023-12-06,polygon,867630423
2023-12-07,polygon,856149913
2023-12-08,polygon,874518923
2023-12-09,polygon,900202094
2023-12-10,polygon,895524308
2023-12-11,polygon,895701265
2023-12-12,polygon,843488709
2023-12-13,polygon,854377821
2023-12-14,polygon,872173312
2023-12-15,polygon,881463816
2023-12-16,polygon,850840830
2023-12-17,polygon,854380006
2023-12-18,polygon,839042120
2023-12-19,polygon,841299851
2023-12-20,polygon,825893850
2023-12-21,polygon,835232491
2023-12-22,polygon,850011827
2023-12-23,polygon,871222378
2023-12-24,polygon,864165663
2023-12-25,polygon,853584491
2023-12-26,polygon,870408693
2023-12-27,polygon,889589306
2023-12-28,polygon,921693829
2023-12-29,polygon,902997552
2023-12-30,polygon,887339055
2023-12-31,polygon,882779597
2024-01-01,polygon,888130793
2024-01-02,polygon,915143278
2024-01-03,polygon,903439074
2024-01-04,polygon,845053586
2024-01-05,polygon,857745579
2024-01-06,polygon,844094968
2024-01-07,polygon,843091545
2024-01-08,polygon,821330769
2024-01-09,polygon,860156083
2024-01-10,polygon,856400393
2024-01-11,polygon,904550199
2024-01-12,polygon,918681061
2024-01-13,polygon,877226193
2024-01-14,polygon,887664645
2024-01-15,polygon,877041654
2024-01-16,polygon,879042538
2024-01-17,polygon,883571219
2024-01-18,polygon,866088188
2024-01-19,polygon,844894662
2024-01-20,polygon,840906635
2024-01-21,polygon,847763129
2024-01-22,polygon,850332141
2024-01-23,polygon,817126275
2024-01-24,polygon,794254344
2024-01-25,polygon,799751492
2024-01-26,polygon,799142727
2024-01-27,polygon,823827278
2024-01-28,polygon,815550812
2024-01-29,polygon,811379685
2024-01-30,polygon,828450880
2024-01-31,polygon,829461757
2024-02-01,polygon,819098843
2024-02-02,polygon,833210536
2024-02-03,polygon,828914378
2024-02-04,polygon,822144761
2024-02-05,polygon,819584100
2024-02-06,polygon,814124629
2024-02-07,polygon,831366241
2024-02-08,polygon,853692692
2024-02-09,polygon,859015568
2024-02-10,polygon,879597958
2024-02-11,polygon,886476581
2024-02-12,polygon,883847258
2024-02-13,polygon,914550430
2024-02-14,polygon,901531097
2024-02-15,polygon,933391476
2024-02-16,polygon,941754016
2024-02-17,polygon,957123675
2024-02-18,polygon,949090709
2024-02-19,polygon,978708120
2024-02-20,polygon,988239328
2024-02-21,polygon,1004661885
2024-02-22,polygon,969207371
2024-02-23,polygon,977216427
2024-02-24,polygon,964043294
2024-02-25,polygon,969008309
2024-02-26,polygon,978232923
2024-02-27,polygon,1007342244
2024-02-28,polygon,1009722985
2024-02-29,polygon,1030270438
2024-03-01,polygon,1024807362
2024-03-02,polygon,1040179141
2024-03-03,polygon,1059052996
2024-03-04,polygon,1068249569
2024-03-05,polygon,1085655107
2024-03-06,polygon,1029889433
2024-03-07,polygon,1097642634
2024-03-08,polygon,1110909729
2024-03-09,polygon,1111265167
2024-03-10,polygon,1127620525
2024-03-11,polygon,1141061098
2024-03-12,polygon,1180772820
2024-03-13,polygon,1143498694
2024-03-14,polygon,1183220282
2024-03-15,polygon,1144368347
2024-03-16,polygon,1091293538
2024-03-17,polygon,1029530617
2024-03-18,polygon,1058467608
2024-03-19,polygon,1033401742
2024-03-20,polygon,949877226
2024-03-21,polygon,1021248708
2024-03-22,polygon,1030770414
2024-03-23,polygon,1021448839
2024-03-24,polygon,1023435486
2024-03-25,polygon,1049379492
2024-03-26,polygon,1079707857
2024-03-27,polygon,1076232491
2024-03-28,polygon,1070276259
2024-03-29,polygon,1077711431
2024-03-30,polygon,1061332565
2024-03-31,polygon,1055564382
2024-04-01,polygon,1077551691
2024-04-02,polygon,1055760870
2024-04-03,polygon,1000739664
2024-04-04,polygon,1015243661
2024-04-05,polygon,1016362266
2024-04-06,polygon,1004171913
2024-04-07,polygon,1018190861
2024-04-08,polygon,1025853360
2024-04-09,polygon,1070390013
2024-04-10,polygon,1029419097
2024-04-11,polygon,1020487877
2024-04-12,polygon,1003645157
2024-04-13,polygon,929983435
2024-04-14,polygon,842703539
2024-04-15,polygon,903006402
2024-04-16,polygon,887571211
2024-04-17,polygon,886082516
2024-04-18,polygon,865245022
2024-04-19,polygon,878108803
2024-04-20,polygon,884308254
2024-04-21,polygon,913647203
2024-04-22,polygon,920977502
2024-04-23,polygon,930859179
2024-04-24,polygon,934660861
2024-04-25,polygon,914293620
2024-04-26,polygon,923315242
2024-04-27,polygon,898174091
2024-04-28,polygon,913322221
2024-04-29,polygon,921548095
2024-04-30,polygon,904997546
2024-05-01,polygon,863885075
2024-05-02,polygon,856935113
2024-05-03,polygon,877581466
2024-05-04,polygon,903538018
2024-05-05,polygon,915857678
2024-05-06,polygon,916529951
2024-05-07,polygon,895220023
2024-05-08,polygon,885983274
2024-05-09,polygon,867415408
2024-05-10,polygon,879495230
2024-05-11,polygon,854868395
2024-05-12,polygon,863924301
2024-05-13,polygon,859735612
2024-05-14,polygon,861888713
2024-05-15,polygon,845266912
2024-05-16,polygon,876911580
2024-05-17,polygon,871328648
2024-05-18,polygon,899038810
2024-05-19,polygon,899575045
2024-05-20,polygon,881599668
2024-05-21,polygon,954068518
2024-05-22,polygon,960585550
2024-05-23,polygon,956444872
2024-05-24,polygon,957402726
2024-05-25,polygon,948790672
2024-05-26,polygon,950067140
2024-05-27,polygon,950257615
2024-05-28,polygon,968380748
2024-05-29,polygon,953089487
2024-05-30,polygon,939517721
2024-05-31,polygon,928881689
2024-06-01,polygon,926805339
2024-06-02,polygon,922746396
2024-06-03,polygon,921147827
2024-06-04,polygon,933283089
2024-06-05,polygon,942388081
2024-06-06,polygon,954015393
2024-06-07,polygon,966884022
2024-06-08,polygon,931830537
2024-06-09,polygon,922403698
2024-06-10,polygon,929808532
2024-06-11,polygon,920394430
2024-06-12,polygon,892246433
2024-06-13,polygon,909237080
2024-06-14,polygon,878310671
2024-06-15,polygon,866166228
2024-06-16,polygon,878707157
2024-06-17,polygon,891229920
2024-06-18,polygon,872067331
2024-06-19,polygon,849697658
2024-06-20,polygon,864376493
2024-06-21,polygon,861462595
2024-06-22,polygon,854561683
2024-06-23,polygon,849791177
2024-06-24,polygon,846966990
2024-06-25,polygon,805802440
2024-06-26,polygon,842918795
2024-06-27,polygon,833860077
2024-06-28,polygon,849154995
2024-06-29,polygon,831937968
2024-06-30,polygon,827699842
2024-07-01,polygon,840814338
2024-07-02,polygon,869265895
2024-07-03,polygon,865396820
2024-07-04,polygon,843034345
2024-07-05,polygon,819418171
2024-07-06,polygon,790763441
2024-07-07,polygon,813391123
2024-07-08,polygon,798617524
2024-07-09,polygon,814603472
2024-07-10,polygon,820091423
2024-07-11,polygon,831274820
2024-07-12,polygon,826963119
2024-07-13,polygon,834854469
2024-07-14,polygon,848643258
2024-07-15,polygon,866956948
2024-07-16,polygon,889082539
2024-07-17,polygon,890078583
2024-07-18,polygon,891244588
2024-07-19,polygon,882179967
2024-07-20,polygon,907657214
2024-07-21,polygon,911320092
2024-07-22,polygon,917262893
2024-07-23,polygon,906881932
2024-07-24,polygon,913267516
2024-07-25,polygon,905803804
2024-07-26,polygon,890264439
2024-07-27,polygon,900692916
2024-07-28,polygon,911059395
2024-07-29,polygon,901755062
2024-07-30,polygon,914773678
2024-07-31,polygon,907798070
2024-08-01,polygon,899970305
2024-08-02,polygon,892317316
2024-08-03,polygon,864621487
2024-08-04,polygon,847304964
2024-08-05,polygon,822807697
2024-08-06,polygon,775128200
2024-08-07,polygon,766924376
2024-08-08,polygon,748807345
2024-08-09,polygon,795296964
2024-08-10,polygon,803818576
2024-08-11,polygon,808065833
2024-08-12,polygon,795605626
2024-08-13,polygon,817326128
2024-08-14,polygon,830883263
2024-08-15,polygon,823668208
2024-08-16,polygon,805001705
2024-08-17,polygon,816402579
2024-08-18,polygon,840008058
2024-08-19,polygon,854360627
2024-08-20,polygon,858388222
2024-08-21,polygon,876521339
2024-08-22,polygon,914122791
2024-08-23,polygon,917280944
2024-08-24,polygon,945123125
2024-08-25,polygon,956501390
2024-08-26,polygon,952887921
2024-08-27,polygon,946796149
2024-08-28,polygon,903723666
2024-08-29,polygon,890475667
2024-08-30,polygon,887117108
2024-08-31,polygon,884051629
2024-09-01,polygon,886963814
2024-09-02,polygon,871614710
2024-09-03,polygon,881112845
2024-09-04,polygon,875020648
2024-09-05,polygon,890540095
2024-09-06,polygon,871951661
2024-09-07,polygon,841414485
2024-09-08,polygon,853408273
2024-09-09,polygon,858077306
2024-09-10,polygon,873978834
2024-09-11,polygon,876606298
2024-09-12,polygon,863358339
2024-09-13,polygon,861392538
2024-09-14,polygon,879346799
2024-09-15,polygon,876114940
2024-09-16,polygon,871162954
2024-09-17,polygon,863940641
2024-09-18,polygon,879272370
2024-09-19,polygon,863125162
2024-09-20,polygon,876582112
2024-09-21,polygon,887823238
2024-09-22,polygon,889345811
2024-09-23,polygon,888232833
